,raceId,year,circuitId,name,date,time,url,quali_date,quali_time,sprint_date,sprint_time,lat,lng,race_temp,race_precip,race_humidity,race_condition,quali_temp,quali_precip,quali_humidity,quali_condition
113,40,2007,6,Monaco Grand Prix,2007-05-27,12:00:00,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix,,,,,43.7347,7.42056,21.03333333333333,0.0,71.26666666666667,Clear,21.866666666666664,0.07,77.84666666666666,"['Rain, Partially cloudy', 'Rain, Overcast', 'Partially cloudy']"
114,59,2006,6,Monaco Grand Prix,2006-05-28,14:00:00,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix,,,,,43.7347,7.42056,20.833333333333332,0.0,74.94,Clear,20.5,0.0,74.07,Clear
115,76,2005,6,Monaco Grand Prix,2005-05-22,14:00:00,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix,,,,,43.7347,7.42056,19.333333333333332,0.0,75.88,Clear,18.53333333333333,0.0,78.04666666666667,Clear
116,95,2004,6,Monaco Grand Prix,2004-05-23,,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.6,0.15,77.81,"Rain, Partially cloudy",17.1,0.0,78.9,Partially cloudy
117,114,2003,6,Monaco Grand Prix,2003-06-01,,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix,,,,,43.7347,7.42056,20.0,0.0,86.71,Partially cloudy,21.2,0.0,71.78,Clear
118,130,2002,6,Monaco Grand Prix,2002-05-26,,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix,,,,,43.7347,7.42056,18.5,0.0,73.44,Partially cloudy,19.7,0.0,66.08,Clear
119,147,2001,6,Monaco Grand Prix,2001-05-27,,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix,,,,,43.7347,7.42056,21.8,0.0,66.76,Partially cloudy,22.2,0.0,62.88,Partially cloudy
120,164,2000,6,Monaco Grand Prix,2000-06-04,,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix,,,,,43.7347,7.42056,22.8,0.0,71.44,Clear,23.5,0.0,62.42,Clear
121,178,1999,6,Monaco Grand Prix,1999-05-16,,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix,,,,,43.7347,7.42056,19.1,0.0,80.53,Partially cloudy,18.3,0.0,85.92,Partially cloudy
122,196,1998,6,Monaco Grand Prix,1998-05-24,,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix,,,,,43.7347,7.42056,18.3,0.0,82.3,Partially cloudy,19.7,0.0,78.44,Partially cloudy
123,211,1997,6,Monaco Grand Prix,1997-05-11,,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix,,,,,43.7347,7.42056,14.7,0.0,69.24,Partially cloudy,14.8,0.0,72.01,Partially cloudy
124,229,1996,6,Monaco Grand Prix,1996-05-19,,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix,,,,,43.7347,7.42056,16.6,0.16,88.73,"Rain, Partially cloudy",17.7,0.0,82.44,Partially cloudy
125,244,1995,6,Monaco Grand Prix,1995-05-28,,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.9,0.0,82.02,Partially cloudy,16.9,0.11,81.86,"Rain, Partially cloudy"
126,260,1994,6,Monaco Grand Prix,1994-05-15,,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,,,,,43.7347,7.42056,16.1,0.0,78.62,Partially cloudy,17.5,0.07,76.89,"Rain, Partially cloudy"
127,278,1993,6,Monaco Grand Prix,1993-05-23,,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.0,0.0,74.05,Partially cloudy,17.1,0.0,72.08,Partially cloudy
128,294,1992,6,Monaco Grand Prix,1992-05-31,,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix,,,,,43.7347,7.42056,19.7,0.16,87.12,"Rain, Partially cloudy",19.2,1.58,86.39,"Rain, Partially cloudy"
129,308,1991,6,Monaco Grand Prix,1991-05-12,,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,,,,,43.7347,7.42056,14.4,0.0,84.79,Partially cloudy,13.5,0.0,88.43,Partially cloudy
130,324,1990,6,Monaco Grand Prix,1990-05-27,,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.7,1.28,79.55,"Rain, Partially cloudy",18.7,7.18,82.48,"Rain, Partially cloudy"
131,342,2010,6,Monaco Grand Prix,2010-05-16,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix,,,,,43.7347,7.42056,19.733333333333334,0.0,58.64666666666667,Partially cloudy,17.966666666666665,0.0,64.63333333333334,Partially cloudy
132,358,1989,6,Monaco Grand Prix,1989-05-07,,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.3,0.0,76.68,Partially cloudy,16.0,0.0,91.59,Clear
133,374,1988,6,Monaco Grand Prix,1988-05-15,,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix,,,,,43.7347,7.42056,18.0,0.79,88.05,"Rain, Partially cloudy",17.3,0.51,87.38,"Rain, Partially cloudy"
134,391,1987,6,Monaco Grand Prix,1987-05-31,,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix,,,,,43.7347,7.42056,18.5,0.0,74.74,Partially cloudy,20.3,0.0,60.55,Partially cloudy
135,407,1986,6,Monaco Grand Prix,1986-05-11,,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix,,,,,43.7347,7.42056,16.7,0.0,84.68,Partially cloudy,16.9,0.0,79.6,Partially cloudy
136,423,1985,6,Monaco Grand Prix,1985-05-19,,http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix,,,,,43.7347,7.42056,15.4,0.07,81.47,"Rain, Partially cloudy",16.9,0.0,75.65,Partially cloudy
137,441,1984,6,Monaco Grand Prix,1984-06-03,,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix,,,,,43.7347,7.42056,15.1,7.25,87.48,"Rain, Partially cloudy",16.1,0.0,84.81,Partially cloudy
138,456,1983,6,Monaco Grand Prix,1983-05-15,,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.4,3.05,85.55,"Rain, Partially cloudy",16.1,0.86,82.5,"Rain, Partially cloudy"
139,472,1982,6,Monaco Grand Prix,1982-05-23,,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix,,,,,43.7347,7.42056,18.6,1.85,87.43,"Rain, Partially cloudy",18.4,0.0,83.16,Partially cloudy
140,488,1981,6,Monaco Grand Prix,1981-05-31,,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,,,,,43.7347,7.42056,19.7,0.0,65.09,Clear,17.8,0.0,72.04,Partially cloudy
141,503,1980,6,Monaco Grand Prix,1980-05-18,,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix,,,,,43.7347,7.42056,13.9,0.0,79.91,Partially cloudy,12.7,5.0,86.61,"Rain, Partially cloudy"
142,518,1979,6,Monaco Grand Prix,1979-05-27,,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.4,1.3,85.85,"Rain, Partially cloudy",18.0,0.0,75.15,Partially cloudy
143,531,1978,6,Monaco Grand Prix,1978-05-07,,http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix,,,,,43.7347,7.42056,13.2,0.0,85.64,Partially cloudy,13.7,9.07,89.59,"Rain, Partially cloudy"
144,548,1977,6,Monaco Grand Prix,1977-05-22,,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix,,,,,43.7347,7.42056,16.5,0.0,72.37,Partially cloudy,15.9,3.77,82.78,"Rain, Partially cloudy"
145,565,1976,6,Monaco Grand Prix,1976-05-30,,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix,,,,,43.7347,7.42056,18.1,0.0,80.86,Partially cloudy,18.0,0.0,76.59,Partially cloudy
146,580,1975,6,Monaco Grand Prix,1975-05-11,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,,,,,43.7347,7.42056,13.6,11.08,83.98,"Rain, Partially cloudy",14.6,0.0,84.18,Partially cloudy
147,595,1974,6,Monaco Grand Prix,1974-05-26,,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.6,0.0,61.55,Clear,15.0,0.0,64.43,Partially cloudy
148,610,1973,6,Monaco Grand Prix,1973-06-03,,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix,,,,,43.7347,7.42056,19.4,0.0,81.95,Partially cloudy,20.3,0.18,83.31,"Rain, Partially cloudy"
149,623,1972,6,Monaco Grand Prix,1972-05-14,,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
150,634,1971,6,Monaco Grand Prix,1971-05-23,,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
151,645,1970,6,Monaco Grand Prix,1970-05-10,,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,,,,,43.7347,7.42056,12.9,0.0,73.34,Partially cloudy,12.3,0.0,67.22,Partially cloudy
152,658,1969,6,Monaco Grand Prix,1969-05-18,,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
153,669,1968,6,Monaco Grand Prix,1968-05-26,,http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
154,680,1967,6,Monaco Grand Prix,1967-05-07,,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
155,690,1966,6,Monaco Grand Prix,1966-05-22,,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
156,700,1965,6,Monaco Grand Prix,1965-05-30,,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
157,709,1964,6,Monaco Grand Prix,1964-05-10,,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
158,719,1963,6,Monaco Grand Prix,1963-05-26,,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
159,730,1962,6,Monaco Grand Prix,1962-06-03,,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
160,738,1961,6,Monaco Grand Prix,1961-05-14,,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
161,747,1960,6,Monaco Grand Prix,1960-05-29,,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
162,756,1959,6,Monaco Grand Prix,1959-05-10,,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
163,766,1958,6,Monaco Grand Prix,1958-05-18,,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
164,777,1957,6,Monaco Grand Prix,1957-05-19,,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
165,785,1956,6,Monaco Grand Prix,1956-05-13,,http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
166,793,1955,6,Monaco Grand Prix,1955-05-22,,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
167,834,1950,6,Monaco Grand Prix,1950-05-21,,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix,,,,,43.7347,7.42056,,,,,,,,
168,846,2011,6,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,,,,,43.7347,7.42056,21.933333333333337,0.0,69.72333333333334,Partially cloudy,22.266666666666666,0.0,42.45666666666667,Partially cloudy
169,865,2012,6,Monaco Grand Prix,2012-05-27,12:00:00,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,,,,,43.7347,7.42056,20.599999999999998,0.0,70.48666666666668,Partially cloudy,21.666666666666668,0.0,61.78666666666667,Partially cloudy
170,885,2013,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,43.7347,7.42056,16.866666666666664,0.0,53.419999999999995,Clear,15.866666666666667,0.06666666666666667,48.24333333333334,Partially cloudy
171,905,2014,6,Monaco Grand Prix,2014-05-25,12:00:00,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,,,,,43.7347,7.42056,19.5,0.0,56.74,Partially cloudy,18.900000000000002,0.0,64.01,Clear
172,931,2015,6,Monaco Grand Prix,2015-05-24,12:00:00,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,,,,,43.7347,7.42056,19.333333333333332,0.0,63.79666666666666,Partially cloudy,20.0,0.0,58.050000000000004,Partially cloudy
173,953,2016,6,Monaco Grand Prix,2016-05-29,12:00:00,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,,,,,43.7347,7.42056,17.200000000000003,1.2266666666666666,87.07333333333334,"Rain, Partially cloudy",22.53333333333333,0.0,53.78666666666667,Partially cloudy
174,974,2017,6,Monaco Grand Prix,2017-05-28,12:00:00,http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,,,,,43.7347,7.42056,24.099999999999998,0.0,59.98,Clear,23.833333333333332,0.0,48.57666666666666,Clear
175,994,2018,6,Monaco Grand Prix,2018-05-27,13:10:00,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,,,,,43.7347,7.42056,23.8,0.0,66.94333333333334,Partially cloudy,24.23333333333333,0.0,59.62,Partially cloudy
176,1015,2019,6,Monaco Grand Prix,2019-05-26,13:10:00,http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,,,,,43.7347,7.42056,20.666666666666668,0.0,67.75333333333333,Partially cloudy,19.733333333333334,0.0,73.49666666666666,Clear
177,1056,2021,6,Monaco Grand Prix,2021-05-23,13:00:00,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,2021-05-22,,,,43.7347,7.42056,21.399999999999995,0.0,55.903333333333336,Partially cloudy,16.8,0.41,84.48,"Rain, Partially cloudy"
178,1080,2022,6,Monaco Grand Prix,2022-05-29,13:00:00,http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,2022-05-28,14:00:00,,,43.7347,7.42056,23.53333333333333,0.0,72.83,Partially cloudy,25.8,0.0,64.33666666666666,Partially cloudy
179,7,2009,5,Turkish Grand Prix,2009-06-07,12:00:00,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,40.9517,29.405,29.3,0.0,27.88,Clear,26.96666666666667,0.0,32.163333333333334,Clear
180,22,2008,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,40.9517,29.405,16.433333333333334,0.0,50.276666666666664,Partially cloudy,16.333333333333332,0.0,43.52333333333333,Partially cloudy
181,47,2007,5,Turkish Grand Prix,2007-08-26,12:00:00,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix,,,,,40.9517,29.405,32.93333333333333,0.0,34.88333333333333,Partially cloudy,33.1,0.0,24.546666666666667,Clear
182,66,2006,5,Turkish Grand Prix,2006-08-27,15:00:00,http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix,,,,,40.9517,29.405,32.0,0.0,30.73333333333333,Clear,30.366666666666664,0.0,50.73,Partially cloudy
183,84,2005,5,Turkish Grand Prix,2005-08-21,15:00:00,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix,,,,,40.9517,29.405,26.03333333333333,0.0,56.60333333333333,Partially cloudy,27.566666666666666,0.0,43.20666666666667,Partially cloudy
184,343,2010,5,Turkish Grand Prix,2010-05-30,11:00:00,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix,,,,,40.9517,29.405,27.266666666666666,0.0,44.580000000000005,Clear,26.23333333333333,0.0,49.31666666666666,Partially cloudy
185,844,2011,5,Turkish Grand Prix,2011-05-08,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,,,,,40.9517,29.405,16.533333333333335,0.0,45.21666666666666,Partially cloudy,16.3,0.0,39.74666666666667,Clear
186,1044,2020,5,Turkish Grand Prix,2020-11-15,10:10:00,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,,,,,40.9517,29.405,13.475,0.0,77.245,Partially cloudy,13.45,0.0,81.6775,Partially cloudy
187,1067,2021,5,Turkish Grand Prix,2021-10-10,12:00:00,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,2021-10-09,,,,40.9517,29.405,16.233333333333334,0.016666666666666666,97.08666666666666,Partially cloudy,17.6,6.06,88.08,"Rain, Partially cloudy"
188,8,2009,9,British Grand Prix,2009-06-21,12:00:00,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,,,,,52.0786,-1.01694,16.3,0.0,66.00333333333333,Partially cloudy,16.2,0.049999999999999996,67.24,Partially cloudy
189,26,2008,9,British Grand Prix,2008-07-06,12:00:00,http://en.wikipedia.org/wiki/2008_British_Grand_Prix,,,,,52.0786,-1.01694,15.5,1.1766666666666665,84.62,Partially cloudy,19.500000000000004,0.5933333333333334,49.50666666666666,Partially cloudy
190,44,2007,9,British Grand Prix,2007-07-08,12:00:00,http://en.wikipedia.org/wiki/2007_British_Grand_Prix,,,,,52.0786,-1.01694,19.066666666666666,0.0,52.39666666666667,Partially cloudy,19.0,0.0,56.29333333333333,Partially cloudy
191,60,2006,9,British Grand Prix,2006-06-11,12:00:00,http://en.wikipedia.org/wiki/2006_British_Grand_Prix,,,,,52.0786,-1.01694,24.53333333333333,0.0,55.98333333333333,Partially cloudy,26.233333333333334,0.0,35.57,Clear
192,81,2005,9,British Grand Prix,2005-07-10,14:00:00,http://en.wikipedia.org/wiki/2005_British_Grand_Prix,,,,,52.0786,-1.01694,27.166666666666668,0.0,44.300000000000004,Clear,21.23333333333333,0.0,65.0,Partially cloudy
193,100,2004,9,British Grand Prix,2004-07-11,,http://en.wikipedia.org/wiki/2004_British_Grand_Prix,,,,,52.0786,-1.01694,13.2,1.28,78.17,"Rain, Partially cloudy",12.3,2.5,80.0,"Rain, Partially cloudy"
194,118,2003,9,British Grand Prix,2003-07-20,,http://en.wikipedia.org/wiki/2003_British_Grand_Prix,,,,,52.0786,-1.01694,17.9,0.0,66.32,Clear,19.5,0.0,68.25,Clear
195,133,2002,9,British Grand Prix,2002-07-07,,http://en.wikipedia.org/wiki/2002_British_Grand_Prix,,,,,52.0786,-1.01694,15.4,0.33,82.44,"Rain, Partially cloudy",14.6,1.02,77.14,"Rain, Partially cloudy"
196,151,2001,9,British Grand Prix,2001-07-15,,http://en.wikipedia.org/wiki/2001_British_Grand_Prix,,,,,52.0786,-1.01694,12.7,0.21,68.82,Rain,12.4,1.73,78.69,Rain
197,161,2000,9,British Grand Prix,2000-04-23,,http://en.wikipedia.org/wiki/2000_British_Grand_Prix,,,,,52.0786,-1.01694,8.7,1.18,84.03,Rain,10.0,5.76,83.63,Rain
198,182,1999,9,British Grand Prix,1999-07-11,,http://en.wikipedia.org/wiki/1999_British_Grand_Prix,,,,,52.0786,-1.01694,19.6,0.0,57.89,Clear,17.6,0.0,77.07,Clear
199,199,1998,9,British Grand Prix,1998-07-12,,http://en.wikipedia.org/wiki/1998_British_Grand_Prix,,,,,52.0786,-1.01694,16.2,4.54,88.31,"Rain, Partially cloudy",14.5,0.14,83.16,Rain
200,215,1997,9,British Grand Prix,1997-07-13,,http://en.wikipedia.org/wiki/1997_British_Grand_Prix,,,,,52.0786,-1.01694,17.6,4.84,76.99,Rain,17.1,0.0,76.37,Clear
201,233,1996,9,British Grand Prix,1996-07-14,,http://en.wikipedia.org/wiki/1996_British_Grand_Prix,,,,,52.0786,-1.01694,19.3,0.02,77.07,Rain,18.2,0.0,75.43,Partially cloudy
202,247,1995,9,British Grand Prix,1995-07-16,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,,,,,52.0786,-1.01694,17.2,0.0,75.16,Partially cloudy,16.9,1.85,77.62,"Rain, Partially cloudy"
203,264,1994,9,British Grand Prix,1994-07-10,,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,,,,,52.0786,-1.01694,17.6,0.0,65.48,Clear,16.9,0.0,71.71,Partially cloudy
204,281,1993,9,British Grand Prix,1993-07-11,,http://en.wikipedia.org/wiki/1993_British_Grand_Prix,,,,,52.0786,-1.01694,10.8,0.66,76.69,Rain,10.4,0.21,78.09,Rain
205,297,1992,9,British Grand Prix,1992-07-12,,http://en.wikipedia.org/wiki/1992_British_Grand_Prix,,,,,52.0786,-1.01694,16.1,1.57,73.37,Rain,14.8,0.39,90.28,"Rain, Partially cloudy"
206,312,1991,9,British Grand Prix,1991-07-14,,http://en.wikipedia.org/wiki/1991_British_Grand_Prix,,,,,52.0786,-1.01694,17.0,0.0,70.35,Clear,16.4,0.1,85.25,"Rain, Partially cloudy"
207,328,1990,9,British Grand Prix,1990-07-15,,http://en.wikipedia.org/wiki/1990_British_Grand_Prix,,,,,52.0786,-1.01694,19.0,0.0,63.84,Clear,17.4,0.0,58.81,Clear
208,346,2010,9,British Grand Prix,2010-07-11,12:00:00,http://en.wikipedia.org/wiki/2010_British_Grand_Prix,,,,,52.0786,-1.01694,22.46666666666667,0.0,41.690000000000005,Clear,24.900000000000002,0.0,49.96333333333333,Partially cloudy
209,363,1989,9,British Grand Prix,1989-07-16,,http://en.wikipedia.org/wiki/1989_British_Grand_Prix,,,,,52.0786,-1.01694,18.1,0.0,73.86,Clear,17.9,0.0,70.33,Clear
210,379,1988,9,British Grand Prix,1988-07-10,,http://en.wikipedia.org/wiki/1988_British_Grand_Prix,,,,,52.0786,-1.01694,16.1,0.9,86.65,"Rain, Partially cloudy",14.4,0.07,75.5,"Rain, Partially cloudy"
211,394,1987,9,British Grand Prix,1987-07-12,,http://en.wikipedia.org/wiki/1987_British_Grand_Prix,,,,,52.0786,-1.01694,16.2,0.0,72.61,Clear,17.7,0.06,69.29,Rain
212,427,1985,9,British Grand Prix,1985-07-21,,http://en.wikipedia.org/wiki/1985_British_Grand_Prix,,,,,52.0786,-1.01694,12.8,0.13,79.18,Rain,13.0,0.0,73.65,Clear
213,460,1983,9,British Grand Prix,1983-07-16,,http://en.wikipedia.org/wiki/1983_British_Grand_Prix,,,,,52.0786,-1.01694,24.5,0.0,63.14,Partially cloudy,24.7,0.0,62.82,Clear
214,491,1981,9,British Grand Prix,1981-07-18,,http://en.wikipedia.org/wiki/1981_British_Grand_Prix,,,,,52.0786,-1.01694,14.1,0.36,70.12,"Rain, Partially cloudy",12.5,0.71,77.76,"Rain, Partially cloudy"
215,520,1979,9,British Grand Prix,1979-07-14,,http://en.wikipedia.org/wiki/1979_British_Grand_Prix,,,,,52.0786,-1.01694,16.4,0.0,62.07,Partially cloudy,18.2,0.0,66.1,Partially cloudy
216,552,1977,9,British Grand Prix,1977-07-16,,http://en.wikipedia.org/wiki/1977_British_Grand_Prix,,,,,52.0786,-1.01694,15.5,0.0,71.5,Partially cloudy,13.0,0.0,66.25,Partially cloudy
217,585,1975,9,British Grand Prix,1975-07-19,,http://en.wikipedia.org/wiki/1975_British_Grand_Prix,,,,,52.0786,-1.01694,17.2,0.32,81.14,"Rain, Partially cloudy",17.8,0.14,78.75,"Rain, Partially cloudy"
218,613,1973,9,British Grand Prix,1973-07-14,,http://en.wikipedia.org/wiki/1973_British_Grand_Prix,,,,,52.0786,-1.01694,16.7,0.0,80.98,Partially cloudy,17.6,0.0,78.41,Partially cloudy
219,637,1971,9,British Grand Prix,1971-07-17,,http://en.wikipedia.org/wiki/1971_British_Grand_Prix,,,,,52.0786,-1.01694,13.9,,65.52,Partially cloudy,14.5,,68.06,Partially cloudy
220,661,1969,9,British Grand Prix,1969-07-19,,http://en.wikipedia.org/wiki/1969_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
221,684,1967,9,British Grand Prix,1967-07-15,,http://en.wikipedia.org/wiki/1967_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
222,703,1965,9,British Grand Prix,1965-07-10,,http://en.wikipedia.org/wiki/1965_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
223,723,1963,9,British Grand Prix,1963-07-20,,http://en.wikipedia.org/wiki/1963_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
224,752,1960,9,British Grand Prix,1960-07-16,,http://en.wikipedia.org/wiki/1960_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
225,771,1958,9,British Grand Prix,1958-07-19,,http://en.wikipedia.org/wiki/1958_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
226,789,1956,9,British Grand Prix,1956-07-14,,http://en.wikipedia.org/wiki/1956_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
227,803,1954,9,British Grand Prix,1954-07-17,,http://en.wikipedia.org/wiki/1954_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
228,813,1953,9,British Grand Prix,1953-07-18,,http://en.wikipedia.org/wiki/1953_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
229,821,1952,9,British Grand Prix,1952-07-19,,http://en.wikipedia.org/wiki/1952_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
230,829,1951,9,British Grand Prix,1951-07-14,,http://en.wikipedia.org/wiki/1951_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
231,833,1950,9,British Grand Prix,1950-05-13,,http://en.wikipedia.org/wiki/1950_British_Grand_Prix,,,,,52.0786,-1.01694,,,,,,,,
232,849,2011,9,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,52.0786,-1.01694,20.033333333333335,0.0,55.32999999999999,Partially cloudy,19.26666666666667,0.0,59.92333333333334,Partially cloudy
233,868,2012,9,British Grand Prix,2012-07-08,12:00:00,http://en.wikipedia.org/wiki/2012_British_Grand_Prix,,,,,52.0786,-1.01694,17.6,0.17,77.19666666666667,Partially cloudy,15.866666666666667,0.4033333333333333,84.93,Partially cloudy
